Job_Title,Company_name,Job_location,Company_Experience,Job_skills
Walk in For Oracle Application Technical Consultant,OSI Digital,,,"['Interfaces', 'Oracle Apps Technical', 'oracle', 'Rice Components', 'Aol', 'Oracle Apps', 'XML Publisher Reports', 'Rice']"
Oracle Application Technical Consultant,OSI Digital,,,"['Interfaces', 'Oracle Apps Technical', 'oracle', 'Rice Components', 'Aol', 'Oracle Apps', 'XML Publisher Reports', 'Components']"
Oracle Apps Technical Consultant,Glosap Systems,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",2-4 Yrs,"['Performance tuning', 'Manager Quality Assurance', 'Enterprise applications', 'Oracle forms', 'PLSQL', 'Application development', 'Unit testing', 'Troubleshooting']"
Oracle Apps Technical Consultant,Transform Edge Solutions,"Noida, Mumbai, Hyderabad/Secunderabad, New Delhi, Pune, Chennai, Gurgaon/Gurugram, Bangalore/Bengaluru",2-6 Yrs,"['Procurement', 'Outbound', 'Production support', 'XML', 'Oracle forms', 'Workflow', 'Oracle apps technical', 'SCM']"
Hiring Freshers on C and Embedded Developer,Aficionado Technologies,"Hyderabad/ Secunderabad, Telangana, Chennai, Tamil Nadu, Bangalore/Bengaluru",0-0 Yrs,"['Embedded Software', 'Embedded Development', 'Embedded Software Development', 'Embedded Programming', 'Embedded Systems', 'Software development', 'Software', 'C']"
Software Engineer,Capgemini,Bangalore/Bengaluru,4-6 Yrs,"['Python', 'software engineering', 'aws iot', 'aws lambda', 'AWS', 'Software', 'Engineering', 'IOT']"
Software Development Engineer in Test,IBM,Bangalore/Bengaluru,2-6 Yrs,"['Unix', 'Android', 'Web services', 'Linux', 'Oracle', 'Java', 'junit', 'appium']"
Consultant (DB2),Infosys,"Hybrid - Hyderabad, Telangana, Pune, Maharashtra, Bangalore Rural, Karnataka",5-9 Yrs,"['IBM Storage', 'IBM DB2', 'Db Administration', 'Db', 'DBMS', 'Storage', 'Consulting', 'Administration']"
ORMB Technical Consultant,Alp Consulting,"Hyderabad, Chennai, Bengaluru",6-10 Yrs,"['ORMB', 'Oracle Revenue Management & Billing', 'Techno Functional', 'Technical', 'Oracle', 'Management', 'Functional', 'Billing']"
MS Dynamics CRM Technical Consultant,Technogen,"Hybrid - Hyderabad/ Secunderabad, Telangana, Pune, Maharashtra, Bangalore/ Bengaluru, Karnataka",7-12 Yrs,"['D365', 'MS Dynamics CRM', 'Power Platform', 'Field Service', 'Workflow', 'Powerapps', 'Plugins', 'Microsoft Dynamics']"
MSD CRM Technical Consultant,Response Informatics,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",8-9 Yrs,"['Sales analytics', 'CRM', 'Salesforce', 'MS Dynamics CRM', 'Sales', 'Technical', 'Consulting', 'Analytics']"
SAP MDG Technical Consultant,Tech Mahindra,"Hyderabad, Bengaluru",7-12 Yrs,"['Technical Consultant', 'Sap Mdg', 'implementation', 'Sap Master Data Governance', 's4 hana', 'Saps', 'Data', 'Governance']"
Ebs Technical Consultant,Unionsys Technologies,"Hyderabad, Chennai, Bengaluru",9-11 Yrs,"['OAF', 'Unix Scripting', 'PLSQL', 'Ricew', 'SQL', 'EBS', 'Consulting', 'Scripting']"
SAP SD Senior Consultant,HCLTech,"Hybrid - Hyderabad/ Secunderabad, Telangana, Chennai, Tamil Nadu, Bangalore/Bengaluru",5-10 Yrs,"['SD', 'SAP SD', 'SD Module', 'Consulting', 'SAP', 'Saps', 'Senior']"
Oracle Cloud HCM Technical Consultant,Alp Consulting,"Hyderabad, Chennai, Bengaluru",6-11 Yrs,"['Oracle HCM', 'Oracle cloud', 'Oracle Fusion Hcm', 'Cloud HCM', 'Fusion', 'Cloud', 'Technical', 'HCM']"
Consultant (AS400 Admin),Infosys,"Hyderabad, Telangana, Pune, Maharashtra, Bangalore Rural, Karnataka",5-9 Yrs,"['Ptf', 'ISERIES', 'HMC', 'AS400 Admin', 'Vios', 'Consulting', 'AS400', 'Administration']"
"Mainframe Consultant (Capacity,Perormance Support & Automation)",Infosys,"Hybrid - Hyderabad, Telangana, Pune, Maharashtra, Bangalore Rural, Karnataka",3-8 Yrs,"['SDSF', 'Omegamon', 'Mainframes', 'Automation', 'Capacity', 'Consulting']"
Consultant (Middleware Kafka),Infosys,"Hybrid - Hyderabad, Telangana, Pune, Maharashtra, Bangalore Rural, Karnataka",3-8 Yrs,"['Solaris', 'Kafka', 'Prometheus', 'Grafana', 'Middleware', 'Consulting']"
Consultant (Middleware Engineer_Data Power / Mashery),Infosys,"Hybrid - Hyderabad, Telangana, Pune, Maharashtra, Bangalore Rural, Karnataka",3-8 Yrs,"['Datapower', 'Mashery', 'Apigee', 'Consulting', 'Middleware']"
SAP Ariba/Coupa Consultant,Infosys,"Hyderabad, Telangana, Pune, Maharashtra, Bengaluru, Karnataka",5-10 Yrs,"['Coupa', 'SAP Ariba', 'ZYCUS', 'Consulting', 'SAP', 'Ariba']"
Trackwise Consultant,Infosys,"Hyderabad, Chennai, Bengaluru",5-10 Yrs,"['Trackwise', 'Capa', 'Change Management', 'Crystal Report', 'Reporting', 'Change', 'Crystal', 'Consulting']"
Monitoring tools Consultant (SolarWinds / Dynatrace / AppDynamics),Infosys,"Hybrid - Hyderabad/ Secunderabad, Telangana, Pune, Maharashtra, Bangalore/ Bengaluru, Karnataka",3-8 Yrs,"['Solarwinds', 'Dynatrace', 'Splunk', 'Monitoring Tools', 'Application Performance Management', 'NAGIOS', 'SCOM', 'Appdynamics']"
Servicenow Consultant (ITOM Expert),Infosys,"Hyderabad/ Secunderabad, Telangana, Bangalore/ Bengaluru, Karnataka, Delhi / NCR",3-8 Yrs,"['CMDB', 'Javascript', 'Servicenow Development', 'Itom', 'Orchaestrator', 'Servicenow', 'Development', 'Consulting']"
ServiceNow HRSD Consultant,Infosys,"Hybrid - Hyderabad/ Secunderabad, Telangana, Pune, Maharashtra, Bangalore/ Bengaluru, Karnataka",4-9 Yrs,"['Hr Service Delivery', 'oracle', 'Servicenow Development', 'Hrsd', 'Delivery', 'Consulting', 'Development', 'Service delivery']"
LN ERP Technical Consultant,Harsco Environmental,Hyderabad/Secunderabad,5-8 Yrs,"['Order management', 'Core Java', 'ERP', 'Web services', 'Baan', 'Sales', 'PLSQL', 'Workflow']"
Consultant (Mainframe Communication Services),Infosys,"Hybrid - Hyderabad, Telangana, Pune, Maharashtra, Bangalore Rural, Karnataka",5-9 Yrs,"['IPSEC VPN', 'Mainframes', 'Vtam', 'Tcp Ip Protocol', 'Communication skills', 'IP', 'TCP', 'IP Protocols']"
T24 Technical Consultant (Java Extensibility),Aspire Systems,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",3-15 Yrs,"['design studio', 'Technical training', 'JBoss', 'Banking', 'Javascript', 'Manager Technology', 'CMMI', 'Business modeling']"
TAP Technical Consultant /Architect,Aspire Systems,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",3-15 Yrs,"['design studio', 'Consultant Architect', 'UDF', 'CMMI', 'WTX', 'Business modeling', 'Oracle', 'SyBase']"
SAP Technical Consultant (SAP ABAP),Sonata Software,"Hyderabad, Telangana, Bengaluru, Karnataka",5-8 Yrs,"['SAP ABAP', 'OOABAP', 'OODATA', 'WRICEF', 'Consulting', 'Technical', 'OO ABAP', 'Abap']"
Oracle HCM - Technical Consultant,Emerson Network Power,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",4-8 Yrs,"['Computer science', 'design studio', 'Business analysis', 'HRIS', 'MIS', 'Business analytics', 'Labour', 'Oracle']"
APT-IOT testing (MM),Mirafra,Hyderabad/Secunderabad,2-4 Yrs,"['Computer science', 'C++', 'Embedded systems', 'Linux', 'Black Box Testing', 'Electronics', 'Perl', 'Test cases']"
IoT Sales Executive,Phygitalz Adivsory And Solutions,"Ambattur, Tamil Nadu",1-6 Yrs,"['Iot Sales', 'Sales Executive Activities', 'Industry4.0', 'Software Sales', 'Sales', 'Software', 'IOT']"
Technical Consultant- Microsoft Dynamics 365 Business Central,Fusion Plus Solutions Inc,Hyderabad/Secunderabad,5-10 Yrs,"['Data migration', 'Data management', 'KPI', 'SSRS', 'Module Lead', 'Navision', 'Customer support', 'Microsoft Dynamics Navision']"
JDE Technical Consultant Developer,Smartbridge LLC,Hyderabad/Secunderabad,1-6 Yrs,"['Analytical skills', 'Production support', 'Oracle SQL', 'Debugging', 'JD Edwards', 'Application development', 'Oracle', 'SQL']"
NetSuite Technical Consultant/NetSuite Developer,Saturo Technologies Private Limited,"Hyderabad/Secunderabad, Pune",1-4 Yrs,"['ERP', 'Data migration', 'CSS', 'XML', 'Javascript', 'Software development life cycle', 'HTML', 'Middleware']"
Application Developer: Azure Cloud FullStack,IBM,Bangalore/Bengaluru,5-10 Yrs,"['Architectural design', 'Agile', 'Unit testing', 'Cosmos', 'SQL', 'SQL Databases', 'Cloud Datastores', 'No SQL']"
Application Developer: Azure Cloud FullStack,IBM,Bangalore/Bengaluru,5-10 Yrs,"['Azure Platform Development', 'SQL Databases', 'Azure Services', 'Azure Functions', 'CI/CD', '.Net Core', 'Cloud Datastores', 'No SQL']"
Application Developer: Microsoft Power Platform,IBM,Bangalore/Bengaluru,4-6 Yrs,"['Agile', 'Troubleshooting', 'Sharepoint', 'Application Developer', 'Power Apps', 'Application development', 'Microsoft', 'Powerapps']"
Application Developer: Azure Cloud FullStack,IBM,Bangalore/Bengaluru,5-10 Yrs,"['Architectural design', 'Agile', 'Unit testing', 'Cosmos', 'SQL', 'Cloud Native Deployment', 'Azure Functions', 'CI/CD']"
Application Developer: Azure Cloud FullStack,IBM,Bangalore/Bengaluru,5-10 Yrs,"['Azure Cloud', 'Agile', 'Unit testing', 'Full Stack Development', 'SQL', 'AZURE SQL', 'COSMOS DB', 'AZURE DATA FACTORY']"
Application Developer: Azure Cloud Full Stack,IBM,Bangalore/Bengaluru,5-10 Yrs,"['.Net Core', 'React', 'Angular', 'azure functions', 'software development', 'unit testing', 'cosmos', 'azure data factory']"
Web / Application Developer,Embedded Designs Services India,Hyderabad/Secunderabad,0-3 Yrs,"['Cloud computing', 'Application design', 'Application programming', 'Analytical', 'Web application', 'MySQL', 'PHP', 'Data analytics']"
Azure Devops Lead,Mclaren Strategic Solutions (mss),"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",5-8 Yrs,"['Automation', 'Manager Quality Assurance', 'Linux', 'Networking', 'Configuration management', 'Network security', 'Application development', 'Selenium']"
Application Developer: SAP ABAP HANA,IBM,Hyderabad/Secunderabad,3-7 Yrs,"['System architecture', 'Coding', 'Application programming', 'Agile', 'Application development', 'sap mobile', 'Software packages', 'UI']"
Application Developer: SAP ABAP HANA,IBM,Hyderabad/Secunderabad,5-6 Yrs,"['System architecture', 'Coding', 'Application programming', 'Agile', 'Application development', 'sap mobile', 'Software packages', 'UI']"
Application Developer: Experience Front End,IBM,Hyderabad/Secunderabad,5-7 Yrs,"['Application Development', 'Data Modelling', 'Front End', 'TDD', 'AEP', 'Azure', 'Kafka', 'SDK']"
Application Developer: ServiceNow,IBM,Hyderabad/Secunderabad,3-6 Yrs,"['Application Development', 'CSA', 'ServiceNow', 'CAD', 'Unit testing', 'ITAM', 'ITSM', 'HRSD']"
Application Developer: Open Source,IBM,Hyderabad/Secunderabad,2-6 Yrs,"['C++', 'Coding', 'Agile', 'Unit testing', 'Open source', 'QT', 'design development', 'programming']"
Application Developer: Mobile iOS,IBM,Hyderabad/Secunderabad,2-5 Yrs,"['C++', 'Debugging', 'Agile', 'Unit testing', 'Java', 'Mobile development', 'Software development', 'Objective-C']"
Application Developer: SAP ABAP HANA,IBM,Hyderabad/Secunderabad,5-6 Yrs,"['System architecture', 'Coding', 'Application programming', 'Agile', 'Application development', 'SAP Portal', 'SAP Fiori', 'SAP Mobile Platform']"
Application Developer: SAP ABAP HANA,IBM,Hyderabad/Secunderabad,2-4 Yrs,"['Application Development', 'SAP', 'SAP HANA', 'SAP ABAP', 'SAP ABAP HANA', 'SAP Fiori', 'SAP Web IDE', 'SAP UI5']"
Application Developer: SAP ABAP HANA,IBM,Hyderabad/Secunderabad,2-4 Yrs,"['System architecture', 'Coding', 'Application programming', 'Agile', 'Application development', 'SAP Portal', 'SAP Fiori', 'Fiori Design patterns']"
Application Developer: SAP ABAP HANA,IBM,Hyderabad/Secunderabad,2-4 Yrs,"['Application Development', 'SAP', 'SAP HANA', 'SAP ABAP', 'SAP ABAP HANA', 'SAP Fiori', 'SAP Web IDE', 'SAP UI5']"
Software Intern: Embedded,Cielo Talent India,Bengaluru,,
Electronics Engineer Trainee,Electrine Ingenum Solutions,Bangalore/Bengaluru(Nagarbhavi),0-1 Yrs,"['Electronics', 'PCB Designing', 'Circuit Simulation', 'Analog Electronics', 'Circuit Theory', 'Microcontroller', 'Power Electronics', 'Electrical Engineering']"
Azure + Python Developer,Synechron,Bangalore/Bengaluru,4-9 Yrs,"['Computer science', 'software architecture', 'Software development life cycle', 'Manager Technology', 'Equity', 'Mentor', 'Technology solutions', 'Management']"
PwC AC | Oracle Cloud Technical - Hybrid - Multiple Locations,PwC Service Delivery Center,"Hybrid - Mumbai, Hyderabad/Secunderabad, Bangalore/Bengaluru",2-5 Yrs,"['Oracle Cloud', 'ERP', 'OIC', 'BIP', 'OTBI', 'Fusion', 'Ac', 'Cloud']"
PwC AC | Oracle Cloud Technical - Hybrid - Multiple Locations,PwC Service Delivery Center,"Hybrid - Mumbai, Hyderabad/Secunderabad, Bangalore/Bengaluru",5-10 Yrs,"['Oracle Cloud', 'ERP', 'OIC', 'BIP', 'OTBI', 'Fusion', 'Ac', 'Cloud']"
Client Partner - Head of Delivery ( CPG/Retail),Fractal Analytics,"Mumbai, Pune, Bangalore/Bengaluru",20-30 Yrs,"['supply chain management', 'Technology Strategy management', 'Client Engagement', 'machine learning', 'inventory optimization', 'IoT', 'Management', 'Cpg']"
Oracle Application Technical Consultant,Sairam Global Technologies,"Hybrid - Hyderabad, Bengaluru",2-7 Yrs,"['Oracle Apps Technical', 'Oracle ERP', 'Oracle Apps', 'EBS', 'Oracle Forms', 'Rice Components', 'Oracle Workflow', 'Ebs Application']"
Oracle Apps Ebs Technical Consultant,Vedic Systems,Hyderabad/Secunderabad,2-7 Yrs,"['Oracle Forms', 'Team collaboration', 'Agile development', 'Proficiency in PL/SQL', 'Adaptability', 'Reports', 'Performance optimization', 'Business process understanding']"
Azure Integration Sr Developer,Tata Consultancy Services (TCS),"Noida, Uttar Pradesh, Hyderabad, Delhi / NCR",7-10 Yrs,"['Azure Cloud', 'Integration', 'Azure Integration Services', 'Microsoft Azure', 'SSIS', 'SR', 'Development', 'Azure Automation']"
MS Dynamics ERP SCM Functional Consultant Trainee,Systems Advisers Group (SAG),"Hyderabad/Secunderabad, Bangalore/Bengaluru",0-2 Yrs,"['IT services', 'System testing', 'Tally', 'Supply chain management', 'Production support', 'ERP system', 'Production engineering', 'SCM']"
MS Dynamics ERP SCM Functional Consultant Trainee,sa global,"Hyderabad/Secunderabad, Bangalore/Bengaluru",0-2 Yrs,"['IT services', 'System testing', 'Tally', 'Supply chain management', 'Production support', 'ERP system', 'Production engineering', 'SCM']"
Consultants,Nibana Solutions,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",0-3 Yrs,"['Oracle database', 'Web services', 'Oracle SQL', 'Db2', 'XML', 'Focus', 'MySQL', 'Javascript']"
Oracle Fusion Technical Developer (Paas extensions experience),OSI Digital,"Hyderabad/Secunderabad, Chennai, Bangalore/Bengaluru",6-8 Yrs,"['Oracle Fusion', 'HDL', 'Data migration', 'Data management', 'data manipulation', 'PAAS', 'PLSQL', 'SCM']"
Oracle MSCA Developer,Birlasoft,"Hybrid - Hyderabad, Pune, Maharashtra, Bengaluru",4-9 Yrs,"['Mobile Supply Chain Applications', 'MSCA', 'WMS', 'Application', 'Supply chain', 'Oracle', 'Development', 'Supply']"
Senior Software Engineer,Cosmicit Informatics India Private Limited,"Hyderabad, Telangana, Pune, Maharashtra, Bengaluru",6-11 Yrs,"['Backend', 'UI', 'Azure Cloud', 'C#', 'Cloud Integration', 'Software Development', 'Front End', 'Edge']"
Servicenow Developer,Allegis Group,"Kolkata, Hyderabad, Bengaluru",4-9 Yrs,"['ITSM', 'Servicenow Development', 'Javascript', 'Development', 'Servicenow']"
Sap Abap Developer,Infosys,"Hybrid - Hyderabad, Telangana, Pune, Maharashtra, Bengaluru, Karnataka",11-17 Yrs,"['IDOCS', 'Adobe Forms', 'abap', 'Odata', 'Smartforms', 'SAP ABAP Development', 'SAP ABAP', 'SAP']"
Sap Abap Developer,Infosys,"Hybrid - Hyderabad, Telangana, Pune, Maharashtra, Bengaluru",8-13 Yrs,"['Adobe Forms', 'Smartforms', 'Abap', 'WebDynPro', 'Ricef', 'SAP ABAP', 'Development', 'SAP ABAP Development']"
Cognizant actively hiring For Salesforce Developer!!!,Cognizant,"Hyderabad, Telangana, Pune, Maharashtra, Bengaluru, Karnataka",4-9 Yrs,"['LWC', 'Lightning Components', 'Salesforce Lightning', 'Sales force development', 'Components', 'Lightning', 'Hiring', 'Salesforce']"
Sap Abap Developer,Infosys,"Hybrid - Hyderabad, Telangana, Pune, Maharashtra, Bengaluru, Karnataka",5-8 Yrs,"['SAP ABAP', 'WebDynPro', 'Ricef', 'OO ABAP', 'Abap', 'Development', 'SAP ABAP Development', 'SAP']"
Sap Abap Developer,Infosys,"Hybrid - Hyderabad, Telangana, Pune, Maharashtra, Bengaluru, Karnataka",3-5 Yrs,"['SAP ABAP', 'Ricef', 'OO ABAP', 'SAP ABAP Development', 'SAP', 'Abap', 'Development']"
Pega Developer,HCLTech,"Hybrid - Hyderabad/ Secunderabad, Telangana, Gurgaon/ Gurugram, Haryana, Bangalore/ Bengaluru, Karnataka",4-9 Yrs,"['Pega Smart Dispute', 'Pega Development', 'Pega Smart investigate', 'Pega PRPC', 'Pega', 'Development', 'PRPC', 'Smart']"
Servicenow Developer,Infosys,"Hybrid - Hyderabad/ Secunderabad, Telangana, Pune, Maharashtra, Bangalore/ Bengaluru, Karnataka",3-8 Yrs,"['Orchestration', 'CMDB', 'Servicenow Development', 'Itom', 'CSA', 'CSP', 'Servicenow', 'ITSM']"
Cognizant hiring For .NET Developer,Cognizant,"Hyderabad, Telangana, Bangalore Rural, Karnataka, Chennai, Tamil Nadu",6-9 Yrs,"['ASP.Net', 'C#', 'Net Core Framework', '.Net Core', 'Hiring', '.Net', 'Framework', 'Development']"
Servicenow Developer,TeamLease,"Hyderabad, Chennai, Bengaluru",5-10 Yrs,"['UI Scripts', 'Acls', 'ITSM', 'Servicenow Development', 'Certified Application Development', 'Configuration', 'HTML5', 'Javascript']"
Advanced Embedded System Engineering-Application Developer,Accenture,Bangalore/Bengaluru,5-10 Yrs,"['Android Application', 'android application development', 'Embedded', 'system engineering', 'Application', 'Application development', 'Engineering', 'Advanced Embedded']"
Sap Fico Consultant,Cognizant,"Hybrid - Hyderabad, Telangana, Bangalore Rural, Karnataka, Chennai, Tamil Nadu",6-11 Yrs,"['SAP FICO', 'Ricef Objects', 'SAP FICO Implementation', 'Accounts Receivable', 'Accounts Payable', 'Consulting', 'Receivable', 'Ricef']"
Netsuite Technical Consultant,OSI Digital,"Hybrid - Hyderabad/Secunderabad, Chennai, Bangalore/Bengaluru",7-12 Yrs,"['netsuite technical', 'suitescript', 'Commerce', 'Technical', 'Netsuite', 'Consulting']"
Jaggaer Techno Functional Consultant - Hitachi Digital Services,Hitachi Digital Services,"Hybrid - Hyderabad, Telangana, Pune, Maharashtra, Bangalore Rural, Karnataka",4-9 Yrs,"['SCM Architect', 'Oracle SCM', 'SCM Fusion', 'Fusion SCM Modules', 'Purchase', 'Cost Management', 'Oracle Fusion', 'Oracle ERP']"
PBCS/Epbcs/EPM Consultant- Night Shift,Oracle,"Hybrid - Hyderabad, Bengaluru",7-12 Yrs,"['PBCS', 'Hyperion Essbase', 'EPM', 'Epbcs', 'Hyperion Planning', 'Metadata', 'ASO', 'BSO']"
Consultant,ITC Infotech,Bengaluru,6-8 Yrs,"['dpm', 'technical leadership', 'technical', 'software testing', 'consulting', 'digital manufacturing', 'dbms', 'file system']"
Oracle ERP Cloud Integration Consultant(BI/OIC),Oracle,"Hybrid - Noida, Hyderabad, Bengaluru",7-12 Yrs,"['Business Intelligence', 'Erp Cloud', 'EBS', 'Oic', 'PLSQL', 'Vbcs', 'Conversions', 'UI Development']"
Sap Plm Consultant,Tata Consultancy Services (TCS),"Hyderabad, Telangana, Pune, Maharashtra, Bengaluru",4-9 Yrs,"['SAP PLM', 'PLM', 'Product Life Cycle Management', 'Life cycle', 'Product Life Cycle', 'Consulting', 'Life Cycle Management', 'SAP']"
SAP Plant Maintenance Consultant,Tata Consultancy Services (TCS),"Hyderabad, Pune, Maharashtra, Bengaluru",5-10 Yrs,"['Sap Plant Maintenance', 'SAP PM', 'Sap Customer Service', 'Consulting', 'Plant', 'PM', 'SAP', 'Maintenance']"
Urgent Hiring For Oracle Fusion Finance Functional/Tech Consultant,NTT DATA BUSINESS SOLUTIONS,"Hyderabad/Secunderabad, Bangalore/Bengaluru",4-9 Yrs,"['Receivable', 'Fusion Financials', 'Payables', 'Fixed Assets', 'AR', 'GL', 'Cash Management', 'FA']"
Microsoft Azure Containerization Development-Application Lead,Accenture,Bangalore/Bengaluru,2-5 Yrs,"['Automation', 'Linux', 'Networking', 'Powershell', 'Administration', 'Architectural design', 'Performance monitoring', 'Performance']"
Technical Consultant - HCM/HRMS,EY,"Pune, Maharashtra, Bangalore Rural, Karnataka, Mumbai (All Areas)",5-10 Yrs,"['Ticketing Tools', 'Service desk experience with Application Support', 'prismforce', 'intelliprism', 'skillprism', 'Application', 'Desk', 'Service desk']"
MS Dynamics AX Technical Consultant,Hexaware Technologies,"Pune, Maharashtra, Chennai, Tamil Nadu, Bengaluru, Karnataka",7-12 Yrs,"['D365', 'DTC', 'System integration Design', 'B2C', 'Microsoft Dynamics AX', 'Microsoft Dynamics', 'Dynamics', 'Ax Technical']"
Microsoft Azure Data Services-Application Lead,Accenture,Bangalore/Bengaluru,5-10 Yrs,"['Data migration', 'Postgresql', 'SQL', 'Data architecture', 'microsoft azure', 'OLTP', 'Cosmos', 'Azure Data Factory']"
Cloud HCM Technical Consultant,IBM,Bangalore/Bengaluru,3-7 Yrs,"['Agile methodology', 'Oracle Cloud HCM', 'Technical Consultant', 'OTBI', 'Oracle HSDL', 'Agile', 'Cloud', 'Oracle']"
Cloud HCM Technical Consultant,IBM,Bangalore/Bengaluru,3-5 Yrs,"['HDL', 'Agile methodology', 'Core HR', 'Oracle', 'HSDL', 'HCM Extract', 'Cloud HCM Technical Consultant', 'OTBI']"
Sap Bw Hana Consultant,HCLTech,"Hybrid - Hyderabad/Secunderabad, Chennai, Bangalore/ Bengaluru, Karnataka",5-10 Yrs,"['SAP BW', 'Bw On Hana', 'Sap Bw/Bi', 'SAP ABAP Hana', 'BW', 'Bi', 'SAP BI', 'SAP Hana']"
SAP PP Senior Consultant,HCLTech,"Hybrid - Hyderabad/ Secunderabad, Telangana, Chennai, Tamil Nadu, Bangalore/ Bengaluru, Karnataka",5-10 Yrs,"['SAP PP', 'SAP PP Module', 'SAP Production Planning', 'PP', 'Production', 'Senior', 'SAP', 'Planning']"
Senior Technical Consultant,Ketteq,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",5-10 Yrs,"['Technical Consultant', 'customization', 'design', 'Technical', 'Consulting', 'Technical Consulting', 'Custom', 'Senior']"
Oracle Cloud SCM Technical Consultant,Yallas Technology Solutions Opc,"Hybrid - Hyderabad, Telangana, Pune, Maharashtra, Bengaluru",3-6 Yrs,"['Oracle cloud SCM', 'Demand and planning', 'Cloud Inventory', 'Cloud PIM', 'Oracle Order Management', 'Cloud', 'Management', 'Oracle Order']"
Oracle Technical Consultant,Tsit Digital Technologies,"Hyderabad, Chennai, Bengaluru",5-8 Yrs,"['PAAS', 'Oic', 'oracle integration cloud', 'Cloud', 'Oracle Configurator', 'Technical', 'Oracle', 'Integration']"
SAP CRM Technical Consultant,Inveniolsi,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",1-2 Yrs,"['SAP', 'Coding', 'Project management', 'SAP CRM', 'Consulting', 'Billing', 'Presales', 'Customer service']"
Hiring Oracle EBS Technical consultants For HYD & BGLR Location,Archipel Technologies,"Hyderabad, Bengaluru",4-9 Yrs,"['Interfaces', 'Workflows', 'Reports', 'Oracle EBS', 'Extensions', 'Conversions', 'Finance', 'Oracle E Business suite']"
Manhattan Active WMS Consultant,Infosys,"Hyderabad, Chennai, Bengaluru",5-10 Yrs,"['manhattan Active WMS', 'MAWM', 'Manhattan Active', 'WMS', 'Consulting']"
SAP  Data Migration Consultant,NTT DATA BUSINESS SOLUTIONS,"Hyderabad, Pune, Bengaluru",5-9 Yrs,"['SAP Data Migration', 'LSMW', 'Data Migration', 'Data', 'SAP', 'Migration', 'Consulting']"
SAP BODS with Data Migration Consultant,NTT DATA BUSINESS SOLUTIONS,"Hyderabad, Pune, Bengaluru",5-9 Yrs,"['LSMW', 'Data Migration', 'SAP BODS', 'LTMC', 'Bod', 'Migration', 'Consulting', 'Data']"
Sap ABAP Consultant,NTT DATA BUSINESS SOLUTIONS,"Hyderabad, Pune, Bengaluru",4-6 Yrs,"['Odata', 'Cds Views', 'HANA', 'ABAP', 'Views', 'Consulting', 'SAP Hana', 'SAP']"
Salesforce Marketing Cloud Consultant,Tata Consultancy Services (TCS),"Hyderabad, Chennai, Bengaluru",4-9 Yrs,"['Automation Studio', 'Journey Builder', 'Salesforce Marketing Cloud', 'Ampscript', 'Image Studio', 'Salesforce', 'Automation', 'Cloud']"
SAP BASIS Consultant,Infosys,"Hyderabad/Secunderabad, Chennai, Bangalore/Bengaluru",5-7 Yrs,"['SAP BASIS', 'Project management', 'Software configuration management', 'Technology solutions', 'Performance monitoring', 'Management', 'Consulting', 'Technology']"
Snowflake Consultant,Infosys,"Hyderabad/Secunderabad, Pune, Bangalore/Bengaluru",5-7 Yrs,"['Snowflake', 'product demonstration', 'design patterns', 'DBT', 'digital transformation', 'Consulting', 'Digital', 'Design']"
SAP EWM Consultant,Infosys,"Hyderabad/Secunderabad, Chennai, Bangalore/Bengaluru",2-4 Yrs,"['SAP EWM', 'management consulting', 'Wave Processing', 'project management', 'UAT', 'effort estimation', 'ABAP', 'Ewm']"
Sap Cs Consultant,Tata Consultancy Services (TCS),"Hyderabad, Telangana, Pune, Maharashtra, Bengaluru",5-10 Yrs,"['SAP CS', 'Customer Service', 'Customer Service Management', 'SAP Customer Service', 'Service management', 'Management', 'SAP', 'Cs']"
Workday Integration Consultant,IBM,Hyderabad/Secunderabad,3-7 Yrs,"['Outbound', 'Payroll', 'Scalability', 'data security', 'Networking', 'Cloud', 'Security', 'Consulting']"
Workday Integration Consultant,IBM,Hyderabad/Secunderabad,3-7 Yrs,"['Networking', 'Cloud', 'workday', 'inbound', 'data security', 'selling', 'user experience', 'Data']"
Workday Integration Consultant,IBM,Hyderabad/Secunderabad,2-7 Yrs,"['WD Studio', 'Payroll Integrations', 'Workday Integration', 'data security', 'Workday system', 'Wd', 'Payroll', 'System']"
Workday Integration Consultant,IBM,Hyderabad/Secunderabad,3-7 Yrs,"['Payroll', 'data security', 'WD studio', 'Networking', 'Cloud', 'Workday', 'Data', 'Security']"
